steps,episodes,total reward
10000,251,1.0
20000,402,8.0
30000,515,13.0
40000,661,14.0
50000,778,17.0
60000,893,22.0
70000,1041,39.0
80000,1192,37.0
90000,1341,56.0
100000,1532,96.0
