steps,episodes,total reward
10000,234,3.0
20000,421,8.0
30000,609,11.0
40000,808,4.0
50000,1010,4.0
60000,1202,6.0
70000,1386,2.0
80000,1646,4.0
90000,1827,6.0
100000,1980,10.0
