steps,total reward,episodes
10000,51.0,177
20000,58.0,383
30000,80.0,656
40000,88.0,953
50000,132.0,1333
60000,110.0,1690
70000,127.0,2099
80000,93.0,2411
90000,86.0,2710
100000,92.0,3035
