total reward,steps,episodes
9.0,10000,113
33.0,20000,230
123.0,30000,407
312.0,40000,805
330.0,50000,1223
349.0,60000,1653
340.0,70000,2083
331.0,80000,2509
329.0,90000,2949
340.0,100000,3372
