steps,total reward,episodes
10000,1.0,78
20000,1.0,129
30000,44.0,222
40000,203.0,512
50000,233.0,840
60000,270.0,1194
70000,256.0,1556
80000,265.0,1901
90000,264.0,2255
100000,245.0,2612
