episodes,total reward,steps
194,0.0,10000
329,0.0,20000
454,0.0,30000
569,1.0,40000
679,6.0,50000
788,4.0,60000
899,6.0,70000
1009,4.0,80000
1129,7.0,90000
1228,9.0,100000
