episodes,steps,total reward
136,10000,0.0
220,20000,0.0
325,30000,0.0
430,40000,32.0
638,50000,124.0
879,60000,160.0
1094,70000,145.0
1359,80000,166.0
1633,90000,185.0
1875,100000,165.0
