episodes,total reward,steps
138,0.0,10000
231,7.0,20000
475,157.0,30000
793,236.0,40000
1115,244.0,50000
1424,249.0,60000
1739,238.0,70000
2054,235.0,80000
2372,236.0,90000
2688,227.0,100000
