episodes,steps,total reward
136,10000,10.0
202,20000,27.0
300,30000,28.0
414,40000,45.0
710,50000,223.0
1092,60000,307.0
1504,70000,337.0
1898,80000,306.0
2316,90000,339.0
2739,100000,344.0
