steps,total reward,episodes
10000,5.0,164
20000,10.0,301
30000,10.0,455
40000,41.0,673
50000,51.0,878
60000,65.0,1094
70000,71.0,1283
80000,77.0,1497
90000,93.0,1734
100000,94.0,1973
