episodes,steps,total reward
194,10000,59.0
393,20000,69.0
610,30000,74.0
826,40000,73.0
1061,50000,83.0
1292,60000,78.0
1536,70000,83.0
1752,80000,69.0
1984,90000,76.0
2205,100000,70.0
