total reward,episodes,steps
21.0,111,10000
62.0,238,20000
202.0,553,30000
261.0,929,40000
271.0,1317,50000
265.0,1699,60000
293.0,2093,70000
287.0,2473,80000
261.0,2824,90000
291.0,3206,100000
