steps,episodes,total reward
10000,124,0.0
20000,230,8.0
30000,482,160.0
40000,781,220.0
50000,1095,238.0
60000,1410,241.0
70000,1737,247.0
80000,2055,242.0
90000,2375,243.0
100000,2700,236.0
