steps,episodes,total reward
10000,259,16.0
20000,497,18.0
30000,711,15.0
40000,921,14.0
50000,1134,23.0
60000,1327,7.0
70000,1536,14.0
80000,1766,23.0
90000,1971,16.0
100000,2219,30.0
