steps,total reward,episodes
10000,0.0,135
20000,3.0,224
30000,128.0,447
40000,225.0,762
50000,228.0,1080
60000,243.0,1396
70000,248.0,1713
80000,236.0,2026
90000,236.0,2349
100000,237.0,2676
