episodes,steps,total reward
232,10000,0.0
381,20000,4.0
511,30000,14.0
651,40000,22.0
809,50000,48.0
978,60000,62.0
1154,70000,77.0
1340,80000,98.0
1570,90000,127.0
1813,100000,142.0
