steps,total reward,episodes
10000,0.0,182
20000,0.0,300
30000,1.0,428
40000,0.0,554
50000,1.0,689
60000,8.0,804
70000,7.0,913
80000,16.0,1025
90000,22.0,1150
100000,25.0,1260
