steps,total reward,episodes
10000,13.0,199
20000,26.0,446
30000,73.0,743
40000,92.0,1069
50000,78.0,1374
60000,120.0,1766
70000,82.0,2091
80000,79.0,2422
90000,66.0,2749
100000,90.0,3065
