steps,total reward,episodes
10000,13.0,175
20000,10.0,349
30000,19.0,574
40000,34.0,785
50000,37.0,1008
60000,37.0,1218
70000,62.0,1459
80000,63.0,1660
90000,79.0,1927
100000,46.0,2148
