episodes,total reward,steps
129,8.0,10000
225,29.0,20000
413,118.0,30000
794,301.0,40000
1215,335.0,50000
1640,336.0,60000
2062,350.0,70000
2483,342.0,80000
2895,342.0,90000
3325,338.0,100000
