episodes,steps,total reward
241,10000,1.0
398,20000,9.0
513,30000,13.0
647,40000,13.0
768,50000,13.0
897,60000,26.0
1031,70000,27.0
1184,80000,41.0
1366,90000,67.0
1570,100000,108.0
