steps,episodes,total reward
10000,127,0.0
20000,286,73.0
30000,488,104.0
40000,711,150.0
50000,969,169.0
60000,1231,181.0
70000,1485,169.0
80000,1730,163.0
90000,1973,164.0
100000,2220,161.0
