total reward,episodes,steps
32.0,233,10000
47.0,507,20000
71.0,833,30000
59.0,1151,40000
86.0,1555,50000
119.0,2019,60000
86.0,2443,70000
67.0,2840,80000
106.0,3252,90000
87.0,3703,100000
