steps,episodes,total reward
10000,163,37.0
20000,334,46.0
30000,508,47.0
40000,732,88.0
50000,902,62.0
60000,1075,52.0
70000,1293,82.0
80000,1521,89.0
90000,1672,62.0
100000,1856,54.0
