episodes,steps,total reward
108,10000,15.0
332,20000,129.0
633,30000,195.0
895,40000,168.0
1141,50000,149.0
1490,60000,276.0
1758,70000,198.0
2048,80000,188.0
2378,90000,236.0
2755,100000,287.0
