total reward,steps,episodes
0.0,10000,228
5.0,20000,371
16.0,30000,508
24.0,40000,651
52.0,50000,828
81.0,60000,1026
87.0,70000,1219
106.0,80000,1414
130.0,90000,1657
122.0,100000,1885
