episodes,total reward,steps
196,10.0,10000
498,62.0,20000
783,62.0,30000
1112,98.0,40000
1373,87.0,50000
1684,68.0,60000
1993,88.0,70000
2266,79.0,80000
2535,58.0,90000
2844,88.0,100000
