steps,total reward,episodes
10000,60.0,194
20000,57.0,383
30000,68.0,577
40000,75.0,787
50000,70.0,996
60000,87.0,1250
70000,92.0,1507
80000,86.0,1742
90000,57.0,1920
100000,62.0,2145
