steps,episodes,total reward
10000,123,18.0
20000,354,128.0
30000,708,259.0
40000,1077,253.0
50000,1448,265.0
60000,1832,272.0
70000,2193,246.0
80000,2562,274.0
90000,2918,240.0
100000,3252,233.0
