total reward,episodes,steps
6.0,204,10000
16.0,419,20000
18.0,671,30000
53.0,1004,40000
56.0,1322,50000
74.0,1651,60000
57.0,1970,70000
109.0,2357,80000
36.0,2621,90000
64.0,2949,100000
