steps,episodes,total reward
10000,171,41.0
20000,407,85.0
30000,633,90.0
40000,915,123.0
50000,1210,128.0
60000,1447,91.0
70000,1710,118.0
80000,2021,135.0
90000,2300,117.0
100000,2492,88.0
