episodes,steps,total reward
131,10000,0.0
224,20000,1.0
397,30000,80.0
728,40000,260.0
1114,50000,311.0
1474,60000,290.0
1845,70000,276.0
2252,80000,323.0
2632,90000,304.0
3019,100000,307.0
