episodes,total reward,steps
196,8.0,10000
394,15.0,20000
589,16.0,30000
828,30.0,40000
1005,16.0,50000
1173,19.0,60000
1351,19.0,70000
1543,23.0,80000
1731,27.0,90000
1945,29.0,100000
