steps,total reward,episodes
10000,42.0,149
20000,90.0,338
30000,109.0,582
40000,176.0,870
50000,203.0,1202
60000,228.0,1551
70000,227.0,1893
80000,261.0,2254
90000,210.0,2568
100000,259.0,2938
