steps,total reward,episodes
10000,0.0,133
20000,5.0,232
30000,168.0,496
40000,235.0,818
50000,241.0,1137
60000,236.0,1462
70000,236.0,1788
80000,226.0,2118
90000,243.0,2426
100000,239.0,2749
