episodes,total reward,steps
95,19.0,10000
377,212.0,20000
805,331.0,30000
1222,345.0,40000
1645,339.0,50000
2073,348.0,60000
2501,346.0,70000
2937,345.0,80000
3364,334.0,90000
3791,343.0,100000
