steps,episodes,total reward
10000,294,27.0
20000,511,15.0
30000,717,18.0
40000,939,29.0
50000,1163,27.0
60000,1387,22.0
70000,1604,22.0
80000,1806,29.0
90000,2042,33.0
100000,2263,31.0
