#{"t_start": 1715624740.3118348, "env_id": "Office-v0"}
r,l,t
1.0,71,0.015067
0.0,9,0.017064
0.0,2,0.017487
0.0,5,0.018471
0.0,12,0.020674
0.0,28,0.025798
0.0,10,0.027649
0.0,30,0.033122
0.0,44,0.040881
0.0,37,0.047392
0.0,25,0.051769
0.0,93,0.067951
0.0,40,0.074974
0.0,23,0.079052
0.0,58,0.089073
0.0,79,0.10276
0.0,34,0.108725
0.0,54,0.118151
0.0,48,0.126509
0.0,133,0.149692
0.0,73,0.162437
0.0,96,0.178926
0.0,52,0.187853
0.0,73,0.200583
0.0,93,0.216887
0.0,13,0.219189
0.0,249,0.262481
1.0,34,0.268402
0.0,33,0.274164
0.0,56,0.283962
0.0,18,0.287152
0.0,71,0.299598
0.0,4,0.300309
1.0,53,0.309399
0.0,19,0.312744
0.0,86,0.327824
0.0,78,0.341431
0.0,50,0.350222
0.0,103,0.368091
0.0,239,0.409874
0.0,57,0.41977
0.0,197,0.453846
0.0,99,0.470888
0.0,45,0.478771
0.0,18,0.481953
0.0,76,0.495288
0.0,294,0.546461
0.0,3,0.547024
0.0,30,0.55226
0.0,6,0.553328
0.0,33,0.559106
0.0,45,0.566921
0.0,16,0.569743
0.0,151,0.595984
0.0,14,0.598446
1.0,402,0.668461
0.0,97,0.685521
0.0,52,0.694597
0.0,18,0.697638
0.0,104,0.715793
0.0,47,0.723982
0.0,115,0.744124
0.0,15,0.746801
0.0,8,0.748222
0.0,86,0.763259
0.0,11,0.765211
0.0,7,0.766445
0.0,43,0.773986
0.0,16,0.776817
0.0,70,0.789003
0.0,242,0.831051
0.0,91,0.84684
0.0,2,0.847205
0.0,82,0.861555
0.0,11,0.863469
0.0,181,0.895269
0.0,105,0.913574
1.0,34,0.91951
0.0,222,0.957977
0.0,235,0.998801
1.0,79,1.012673
0.0,67,1.024914
0.0,50,1.033677
0.0,125,1.055571
0.0,151,1.081976
0.0,160,1.109916
0.0,4,1.110644
0.0,116,1.131079
0.0,467,1.212589
0.0,73,1.225445
0.0,50,1.233967
0.0,242,1.2763
0.0,28,1.281202
0.0,252,1.324854
0.0,74,1.337716
0.0,106,1.356181
0.0,15,1.358831
0.0,348,1.420022
0.0,55,1.42964
0.0,154,1.456653
0.0,175,1.487077
0.0,40,1.494134
0.0,239,1.535164
0.0,22,1.539064
0.0,1,1.539256
0.0,7,1.540496
0.0,184,1.572313
0.0,150,1.598585
1.0,283,1.647974
0.0,143,1.672922
0.0,90,1.688724
0.0,79,1.702655
0.0,167,1.732013
0.0,53,1.741332
0.0,145,1.775485
0.0,27,1.78058
1.0,62,1.791448
1.0,441,1.870556
0.0,22,1.874518
0.0,2,1.874891
0.0,33,1.880739
0.0,81,1.895105
0.0,33,1.900922
0.0,10,1.902716
0.0,21,1.906469
0.0,278,1.955672
0.0,13,1.957952
0.0,4,1.958678
0.0,4,1.959401
0.0,228,1.99939
0.0,11,2.00137
0.0,67,2.013243
0.0,15,2.015936
0.0,24,2.020165
1.0,318,2.075773
0.0,5,2.076685
0.0,22,2.080535
0.0,38,2.086911
0.0,112,2.106515
0.0,48,2.114976
0.0,45,2.122782
1.0,396,2.192246
0.0,97,2.209201
1.0,88,2.224561
1.0,203,2.260316
0.0,166,2.289479
0.0,96,2.306375
0.0,19,2.309754
0.0,26,2.314382
0.0,51,2.32345
0.0,20,2.326993
1.0,63,2.3381
0.0,28,2.34302
0.0,13,2.345343
0.0,105,2.363503
0.0,132,2.386792
0.0,6,2.387875
0.0,31,2.393337
1.0,128,2.415578
1.0,166,2.444623
0.0,43,2.452215
0.0,12,2.454342
0.0,90,2.470059
0.0,54,2.47948
0.0,29,2.484603
1.0,88,2.499962
1.0,24,2.504165
0.0,163,2.532885
0.0,139,2.557329
0.0,60,2.567816
1.0,63,2.578951
1.0,52,2.588077
0.0,23,2.592112
0.0,26,2.596718
1.0,112,2.616462
0.0,68,2.628515
1.0,81,2.642761
0.0,18,2.645983
0.0,6,2.647062
1.0,36,2.653356
0.0,18,2.656576
0.0,154,2.683613
0.0,79,2.697544
1.0,145,2.722735
0.0,8,2.724172
0.0,179,2.755779
0.0,6,2.756872
0.0,67,2.768677
0.0,13,2.770993
0.0,7,2.772254
0.0,151,2.798062
1.0,120,2.819185
0.0,25,2.823629
0.0,11,2.825591
0.0,304,2.878957
0.0,11,2.880946
0.0,17,2.883799
1.0,189,2.916665
1.0,235,2.95811
1.0,50,2.966897
1.0,43,2.974287
0.0,49,2.982825
0.0,314,3.037886
0.0,25,3.042329
0.0,66,3.05391
1.0,56,3.063778
1.0,300,3.116929
1.0,114,3.136869
0.0,18,3.140052
0.0,40,3.147105
0.0,66,3.158723
1.0,40,3.165705
0.0,38,3.172425
0.0,110,3.191803
0.0,121,3.213153
0.0,10,3.214947
0.0,22,3.218877
0.0,25,3.223291
0.0,429,3.299009
1.0,21,3.302667
1.0,75,3.315829
0.0,78,3.329565
0.0,1,3.329762
0.0,50,3.338517
0.0,37,3.344993
0.0,75,3.358117
0.0,61,3.36879
1.0,74,3.381683
0.0,5,3.382564
0.0,2,3.382924
0.0,5,3.383812
0.0,191,3.416936
0.0,21,3.420642
