steps,episodes,total reward
10000,204,18.0
20000,502,49.0
30000,855,71.0
40000,1257,87.0
50000,1519,44.0
60000,1860,83.0
70000,2203,86.0
80000,2411,43.0
90000,2761,85.0
100000,3106,86.0
