total reward,episodes,steps
4.0,245,10000
2.0,437,20000
6.0,639,30000
10.0,859,40000
8.0,1065,50000
9.0,1286,60000
6.0,1503,70000
13.0,1692,80000
10.0,1887,90000
9.0,2073,100000
