steps,episodes,total reward
10000,142,29.0
20000,323,56.0
30000,543,94.0
40000,759,88.0
50000,957,70.0
60000,1165,75.0
70000,1351,80.0
80000,1579,104.0
90000,1797,108.0
100000,2033,143.0
