steps,total reward,episodes
10000,6.0,255
20000,8.0,422
30000,12.0,578
40000,24.0,734
50000,25.0,888
60000,21.0,1040
70000,25.0,1198
80000,77.0,1388
90000,67.0,1585
100000,95.0,1796
