steps,episodes,total reward
10000,127,11.0
20000,254,36.0
30000,449,62.0
40000,664,98.0
50000,946,151.0
60000,1217,134.0
70000,1562,217.0
80000,1913,255.0
90000,2257,240.0
100000,2624,246.0
