episodes,steps,total reward
184,10000,50.0
374,20000,53.0
699,30000,99.0
1034,40000,91.0
1358,50000,122.0
1674,60000,111.0
2007,70000,114.0
2333,80000,106.0
2691,90000,102.0
3009,100000,103.0
