steps,episodes,total reward
10000,193,28.0
20000,448,62.0
30000,799,66.0
40000,1208,90.0
50000,1642,96.0
60000,2074,88.0
70000,2577,99.0
80000,3076,103.0
90000,3517,85.0
100000,3944,94.0
