steps,total reward,episodes
10000,22.0,143
20000,51.0,302
30000,105.0,562
40000,122.0,813
50000,164.0,1071
60000,129.0,1309
70000,175.0,1603
80000,137.0,1849
90000,157.0,2111
100000,136.0,2376
