episodes,total reward,steps
294,36.0,10000
515,24.0,20000
719,24.0,30000
915,25.0,40000
1124,28.0,50000
1326,36.0,60000
1527,28.0,70000
1744,39.0,80000
1958,28.0,90000
2159,30.0,100000
