steps,total reward,episodes
10000,11.0,219
20000,17.0,475
30000,34.0,734
40000,48.0,1085
50000,41.0,1459
60000,45.0,1843
70000,39.0,2215
80000,38.0,2547
90000,78.0,3019
100000,38.0,3377
