episodes,total reward,steps
144,27.0,10000
380,69.0,20000
677,111.0,30000
988,163.0,40000
1231,129.0,50000
1577,155.0,60000
1869,153.0,70000
2191,161.0,80000
2486,135.0,90000
2803,176.0,100000
