steps,total reward,episodes
10000,65.0,186
20000,83.0,423
30000,88.0,662
40000,78.0,900
50000,99.0,1226
60000,85.0,1510
70000,105.0,1778
80000,102.0,2088
90000,112.0,2423
100000,97.0,2742
