steps,episodes,total reward
10000,93,16.0
20000,378,216.0
30000,822,357.0
40000,1269,360.0
50000,1718,376.0
60000,2180,367.0
70000,2634,364.0
80000,3086,365.0
90000,3542,365.0
100000,3996,349.0
