total reward,episodes,steps
1.0,122,10000
4.0,221,20000
86.0,377,30000
221.0,686,40000
242.0,1011,50000
235.0,1339,60000
233.0,1657,70000
233.0,1985,80000
231.0,2300,90000
236.0,2619,100000
