episodes,total reward,steps
160,3.0,10000
335,13.0,20000
529,28.0,30000
761,85.0,40000
1000,63.0,50000
1198,52.0,60000
1428,61.0,70000
1666,67.0,80000
1930,106.0,90000
2184,74.0,100000
