steps,total reward,episodes
10000,37.0,121
20000,92.0,266
30000,133.0,462
40000,240.0,817
50000,247.0,1197
60000,279.0,1585
70000,282.0,1985
80000,275.0,2370
90000,312.0,2777
100000,334.0,3193
