steps,total reward,episodes
10000,3.0,278
20000,12.0,506
30000,6.0,740
40000,13.0,974
50000,15.0,1213
60000,11.0,1406
70000,16.0,1613
80000,8.0,1794
90000,15.0,2011
100000,10.0,2234
