episodes,steps,total reward
200,10000,26.0
355,20000,41.0
486,30000,49.0
631,40000,57.0
788,50000,66.0
956,60000,74.0
1114,70000,65.0
1261,80000,69.0
1453,90000,100.0
1685,100000,131.0
