episodes,steps,total reward
141,10000,27.0
273,20000,34.0
461,30000,52.0
705,40000,91.0
992,50000,154.0
1249,60000,137.0
1536,70000,161.0
1831,80000,169.0
2140,90000,202.0
2454,100000,180.0
