episodes,steps,total reward
184,10000,20.0
321,20000,37.0
437,30000,42.0
570,40000,63.0
713,50000,65.0
838,60000,70.0
984,70000,86.0
1163,80000,113.0
1345,90000,110.0
1621,100000,199.0
