steps,episodes,total reward
10000,275,45.0
20000,463,23.0
30000,670,35.0
40000,869,41.0
50000,1074,34.0
60000,1263,28.0
70000,1475,35.0
80000,1723,37.0
90000,1970,35.0
100000,2188,31.0
