episodes,total reward,steps
110,31.0,10000
222,67.0,20000
573,280.0,30000
1022,355.0,40000
1500,403.0,50000
1992,394.0,60000
2481,391.0,70000
2968,396.0,80000
3445,396.0,90000
3925,386.0,100000
