total reward,steps,episodes
21.0,10000,105
72.0,20000,221
251.0,30000,540
362.0,40000,984
385.0,50000,1469
391.0,60000,1949
391.0,70000,2438
393.0,80000,2926
399.0,90000,3402
397.0,100000,3887
