steps,episodes,total reward
10000,220,22.0
20000,436,15.0
30000,727,41.0
40000,1103,52.0
50000,1515,44.0
60000,1912,43.0
70000,2380,58.0
80000,2898,61.0
90000,3335,65.0
100000,3787,49.0
