episodes,total reward,steps
257,4.0,10000
416,12.0,20000
575,15.0,30000
723,18.0,40000
864,23.0,50000
1002,15.0,60000
1130,27.0,70000
1294,36.0,80000
1460,46.0,90000
1645,65.0,100000
