steps,episodes,total reward
10000,99,-0.9900000000000007
20000,299,-2.0000000000000013
30000,657,-3.5799999999999677
40000,1019,-3.619999999999967
50000,1384,-3.649999999999966
60000,1747,-3.6299999999999666
70000,2106,-3.5899999999999674
80000,2467,-3.609999999999967
90000,2839,-3.7199999999999647
100000,3208,-3.6899999999999653
